sample_id,version,pipeline,model,prompt_strategy,svc_label,issue_type
VeriCoding_VT0130_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;code_spec_inconsistency
VeriCoding_VT0130_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;code_spec_inconsistency
VeriCoding_VT0132_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0132_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0135_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0135_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0146_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0146_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0146_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0195_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0209_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0209_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0209_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0219_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0219_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0235_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0235_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0235_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0242_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0242_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0256_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0256_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0256_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VT0418_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0520_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VT0546_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VV0040_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VV0040_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VV0040_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VV0040_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VV0040_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VV0086_vericoded,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VV0086_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VV0086_vericoded,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VV0156_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VV0156_vericoded,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VV0178_vericoded,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VeriCoding_VV0178_vericoded,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VerusBench_MBPP_task_id_113,complete01.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VerusBench_MBPP_task_id_3,complete02.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VerusBench_MBPP_task_id_732,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,1,
VerusBench_Misc_arg_free,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VerusBench_Misc_sum,complete00.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;code_spec_inconsistency
VerusBench_Misc_sum,complete03.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;code_spec_inconsistency
VerusBench_Misc_sum,complete04.rs,p3,deepseek-v3.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
MBPP-verified_task_17,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VA0049_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0049_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0049_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0049_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0049_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0057_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VA0299_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VA0399_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0399_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0561_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0561_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0644_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0644_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0659_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0659_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0659_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VA0671_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,0,spec_mismatch;code_spec_inconsistency
VeriCoding_VA0671_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,0,spec_mismatch
VeriCoding_VD0073_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0073_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0073_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0073_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0073_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0085_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0085_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0085_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0085_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0085_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0669_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0669_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0669_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0669_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0669_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0679_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0721_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
VeriCoding_VD0721_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0721_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,0,code_mismatch;code_spec_inconsistency
VeriCoding_VD0722_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0722_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0722_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0722_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0727_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0727_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0727_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0727_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0727_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0791_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0791_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0791_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0791_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VD0791_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VJ0000_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VJ0000_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VJ0000_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VJ0000_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VJ0000_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VJ0159_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0010_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0010_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0010_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0010_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0010_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0071_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0071_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0071_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0071_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0071_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0495_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0495_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0495_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0495_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VT0655_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0083_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0083_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0083_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0083_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0083_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0135_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0135_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0135_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0135_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0135_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0156_vericoded,complete00.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0156_vericoded,complete01.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0156_vericoded,complete02.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0156_vericoded,complete03.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
VeriCoding_VV0156_vericoded,complete04.rs,p3,gpt-4o-mini,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_1,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_1,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_1,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_1,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_10,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_10,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_11,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_11,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_11,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_11,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_11,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_111,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_13,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_13,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_13,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_13,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_13,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_14,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_143,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_143,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_143,complete02.rs,p3,gpt-5.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_143,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_143,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_15,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_15,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_16,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_16,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_16,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_16,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_16,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_18,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_18,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_186,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_186,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_186,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_202,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_202,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_205,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_205,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_21,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_21,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_22,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_22,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_22,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_220,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_220,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_222,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_222,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_26,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_26,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_26,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_26,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_26,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_3,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_3,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_3,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_3,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_3,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_35,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_35,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_36,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_36,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_38,complete00.rs,p3,gpt-5.2,fewshotplusCOT,0,code_spec_inconsistency
DAFNY2VERUS-COLLECTION_41,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_41,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_41,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_42,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_42,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_42,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_42,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_42,complete04.rs,p3,gpt-5.2,fewshotplusCOT,0,code_mismatch;spec_mismatch;code_spec_inconsistency
DAFNY2VERUS-COLLECTION_44,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_44,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_50,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_50,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_50,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_50,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_50,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_53,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_53,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_53,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_53,complete04.rs,p3,gpt-5.2,fewshotplusCOT,0,code_mismatch;spec_mismatch
DAFNY2VERUS-COLLECTION_55,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_55,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_55,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_55,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_58,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_58,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_58,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_58,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_6,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_6,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_6,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_67,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_67,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_70,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_70,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_70,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_70,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_8,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_8,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_8,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_8,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_82,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_82,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_82,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_82,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_82,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_9,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_9,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_90,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_90,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_90,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_90,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_91,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
DAFNY2VERUS-COLLECTION_98,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
HumanEval-Verus_task_21,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
HumanEval-Verus_task_4,complete00.rs,p3,gpt-5.2,fewshotplusCOT,0,code_spec_inconsistency
HumanEval-Verus_task_57,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
HumanEval-Verus_task_57,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
HumanEval-Verus_task_57,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
HumanEval-Verus_task_57,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
HumanEval-Verus_task_57,complete04.rs,p3,gpt-5.2,fewshotplusCOT,1,
HumanEval-Verus_task_62,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
HumanEval-Verus_task_62,complete02.rs,p3,gpt-5.2,fewshotplusCOT,1,
HumanEval-Verus_task_62,complete03.rs,p3,gpt-5.2,fewshotplusCOT,1,
MBPP-verified_task_1,complete00.rs,p3,gpt-5.2,fewshotplusCOT,1,
MBPP-verified_task_1,complete01.rs,p3,gpt-5.2,fewshotplusCOT,1,
